open,high,low,close
19129.37,19139.81,19117.2,19137.97
19137.97,19155,19127.58,19144.69
19144.69,19151.3,19118.01,19121.39
19121.39,19143.9,19115.45,19133.61
19133.94,19144.64,19125.84,19137.52
19137.52,19145.48,19118.4,19127.57
19127.57,19134.17,19114.27,19114.72
19114.72,19140,19104.16,19130.36
19130.64,19172,19124.17,19140.75
19140.75,19172.55,19139.42,19158.49
19158.49,19168.98,19128.37,19136.93
19136.48,19147.51,19125.53,19139.03
19139.93,19157.73,19135.15,19149.66
19149.66,19160.63,19128.58,19132.13
19131.6,19136.29,19120.1,19126.06
19126.06,19149.52,19118.4,19134.11
19134.11,19168.76,19130,19166.17
19166.17,19383.44,19164.44,19375.39
19375.39,19425.84,19262.79,19287.55
19288.68,19346.73,19268.07,19329.63
19329.63,19366.38,19285.79,19292.62
19292.62,19314.86,19101,19148.25
19148.25,19367.04,19116.85,19305.63
19305.63,19350,19279.87,19302.08
19301.35,19318.55,19237.34,19252.35
19252.35,19292.53,19226.22,19262.98
19262.98,19309.06,19232.96,19238.14
19238.14,19256.55,19208.59,19230.44
19230.44,19236.18,19182.32,19207.5
19207.5,19239.74,19168.87,19177.47
19177.47,19208.63,19166.72,19199.52
19199.52,19212.22,19178.03,19204.36
19204.36,19204.89,19152.03,19179.7
19179.7,19207.8,19167.51,19186.38
19186.38,19191.53,19161.03,19179.83
19179.83,19238.85,19177.83,19226.25
19226.25,19264.45,19225,19241.69
19241.69,19284.61,19224.18,19272.2
19272.2,19318.28,19251.02,19269.79
19269.13,19279.19,19223.65,19241.75
19241.75,19298.55,19232.25,19260.39
19260.39,19318.05,19243.15,19295.58
19295.58,19304.27,19264.47,19265.93
19265.93,19279.51,19244.03,19259.83
19260.4,19297.52,19249.62,19294.8
19294.8,19366.6,19294.2,19336.64
19336.64,19411.94,19336.48,19391.2
19392.64,19421.78,19356.6,19398.46
19398.46,19545.22,19370.33,19488.23
19489.35,19508.48,19412.49,19457.58
19457.58,19483,19419.6,19472.39
19472.39,19584.39,19463.88,19518
19516.97,19599,19516.97,19576.15
19576.15,19676.96,19563.6,19586.22
19587.65,19650,19518.97,19545.14
19546.5,19585,19440.54,19473.84
19474.66,19562.69,19430,19549.96
19549.96,19583.3,19517.01,19535.19
19535.19,19592.55,19505,19548.12
19548.27,19561.97,19478.48,19511
19511,19536,19486.09,19509.41
19509.03,19528.88,19456.49,19521.21
19521.21,19547.03,19441.87,19483.24
19483.24,19532.38,19461.86,19516.74
19516.74,19525,19483.97,19513.48
19512.87,19557.05,19506.56,19526.84
19527.66,19557.95,19505.82,19525.36
19526.23,19555,19513.33,19526.97
19527.5,19530.48,19489.62,19510.13
19509.84,19545.32,19501.52,19514.57
19514.57,19626.91,19511.68,19581.46
19581.46,19586.42,19471.8,19514.23
19514.23,19562.32,19504.2,19556.48
19556.48,19573.61,19539.13,19549.86
19548.48,19605,19506.73,19588.65
19588.65,19614.16,19562.94,19596.34
19596.34,19624.03,19562.73,19564.48
19563.93,19580,19517.31,19536.16
19536,19547.74,19500.44,19517.54
19518.1,19536.2,19480,19488.73
19488.73,19524,19488.34,19508.67
19508.67,19575.57,19498.55,19547.9
19548.68,19614.28,19539.7,19597.83
19598.11,19604.02,19565.87,19580.61
19580.61,19588.66,19536.75,19542.54
19541.94,19581.9,19536.61,19553.5
19553.5,19606.42,19524.37,19595.75
19594.97,19706.66,19580.7,19643.57
19643.55,19649.43,19561.51,19612.21
19611,19688.28,19579.52,19664.92
19665.95,19673,19590.01,19620.28
19620.36,19628.75,19524.15,19534.45
19535.29,19560.74,19493.92,19551.69
19553.03,19565.59,19470,19528.61
19528.61,19566.94,19502.98,19549.81
19548.88,19583.35,19524,19532.16
19532.17,19566.87,19528.83,19562.04
19561.08,19605.9,19559.42,19563.59
19563.59,19613.33,19562.55,19599.66
19600.83,19650.31,19580,19626.76
19626.02,19664.99,19585,19650.36
19649.34,19680.49,19527.86,19542.79
19544.77,19575.34,19446.4,19472.95
19472.95,19479.27,19361.87,19416.96
19415.77,19457.11,19320.01,19347.66
19345.92,19378.43,19280.11,19375.01
19375.71,19429.74,19345.56,19375.74
19375.73,19442,19360.88,19411.75
19412.65,19419.26,19362.6,19404.15
19404.65,19439.4,19382.22,19406.73
19407.67,19412.94,19370.02,19397.68
19398.71,19402.08,19177,19220.87
19220.87,19222.18,19091,19159.01
19159.01,19221.16,19144.17,19216.21
19217.79,19307.28,19195.44,19290.91
19290.91,19433.43,19280.22,19365.96
19364.74,19379.26,19217,19279
19278.99,19324.17,19220.43,19293.62
19293.62,19308.14,19255.53,19298.09
19298.09,19335.44,19279.18,19320.5
19321.45,19371.05,19305.1,19331.28
19331.28,19364.66,19316.99,19327.44
19327.44,19360.16,19258.03,19294.72
19294.72,19304.97,19230,19234
19233.04,19290.09,19213.99,19275.18
19275.18,19323.73,19274.01,19312.35
19311.47,19320.47,19267.62,19276.49
19277.53,19303.9,19248.06,19290.66
19291.55,19300.5,19255.39,19273.91
19273.13,19305.38,19269.09,19281.63
19281.01,19306.7,19270.05,19282.59
19283.66,19287.46,19252.8,19277.02
19276.16,19308.34,19263.73,19299.25
19298.19,19301.01,19235.01,19255.11
19254.29,19280,19205.01,19225.63
19225.63,19227.32,19146.8,19190.2
19189.25,19243.13,19170.35,19214.04
19214.04,19243.59,19185.3,19218.11
19218.59,19233.55,19147.31,19164.61
19163.92,19206,19157.64,19194.42
19195.41,19242.24,19190.88,19211.8
19211.8,19281.81,19208.5,19268.16
19268.16,19276.28,19223.49,19224.94
19226.06,19237.67,19180.3,19216.48
19217.58,19225.85,19149.17,19167.96
19167.96,19204.38,19140.01,19200.84
19201.42,19203.99,19149.43,19172.93
19172.93,19176,19104,19163.19
19163.19,19178.71,19117.42,19174.06
19173.38,19250,19065.97,19123.8
19124.71,19233.93,19100.01,19208.73
19208.18,19221.6,19146.01,19154.96
19154.96,19228.07,19136.06,19188.26
19189.24,19301.69,19165.01,19266.43
19267.94,19279.31,19206.62,19211.78
19211.08,19239.03,19170.02,19179.27
19178.38,19187.12,19095,19154.54
19154.54,19193.75,19139.91,19183.19
19183.19,19220,19171.25,19199.95
19199.14,19202.75,19164,19186.32
19186.32,19227.11,19152.37,19182.89
19183.81,19233.72,19163.8,19232.59
19231.63,19249.51,19134.39,19196.68
19196.68,19220,19177.42,19194.71
19193.9,19208.4,19177.3,19183.93
19183.52,19206.41,19156.21,19194.37
19194.37,19199.5,19164.67,19182.77
19182.77,19189.06,19100,19140.38
19141.05,19163.78,19124.04,19135.11
19134.16,19152.32,19084.23,19123.97
19123.35,19165.34,19111.2,19142.27
19141.02,19156.6,18900,18972.69
18972.69,19049.22,18928.37,19008.21
19007.12,19054.62,19002.21,19047.02
19047.02,19082.91,19014.83,19060.36
19060.36,19071.94,19030,19062.77
19062.77,19068.24,19029.63,19036.34
19036.34,19055.91,19014.03,19042.09
19043.2,19168.95,19037.66,19147.8
19148.36,19210,19109,19183.68
19183.67,19199.88,19126.12,19136.83
19137.8,19154.99,19116.82,19141.23
19140.67,19146.61,19110.1,19125.84
19125.84,19134.81,19092.95,19133.03
19132.25,19154.56,19094.74,19137.18
19137.97,19167.95,19118.67,19145.94
19145.1,19167.56,19128.8,19133.07
19133.07,19145,19106.22,19114.67
19114.67,19145.97,19105.99,19140.12
19140.12,19195.31,19140.12,19185.79
19186.29,19195.66,19131.79,19160.4
19161,19253.33,19157.1,19202.48
19202.48,19231.45,19186.8,19206.23
19206.23,19223,19189.07,19208.09
19208.09,19282.68,19204.43,19239.97
19241.15,19279.44,19133.57,19134.65
19135.64,19188.74,19128.24,19160.01
19160.01,19219,19136,19173.18
19173.06,19347.82,19168.63,19305.73
19304.11,19336.9,19263.61,19326.31
19325.61,19338.66,19250.68,19263.89
19263.92,19289.98,19247.77,19253.3
19253.88,19256.55,19143.71,19176.86
19177.69,19194,19156.92,19183.91
19183.14,19187.8,19105,19144.1
19145.43,19148.2,19063.89,19099.11
19099.3,19101.55,18984.7,19013.95
19014.92,19089.64,18964.02,19062.89
19063.93,19117.87,19037.84,19061.01
19061.89,19084.26,19028.36,19063.82
19063.04,19088,18985.24,19016.94
19016.94,19056.86,18929.38,19031.08
19031.01,19075.19,18994.42,19067.99
19067.99,19098,19053,19073.92
19073.92,19094.44,19025,19031.5
19031.5,19040.96,19000.17,19034.04
19034.04,19042.56,18979.17,19025.46
19025.46,19050.7,19020.66,19041.92
19041.92,19065.64,18999.46,19019.07
19018.13,19066.23,18999,19049.62
19048.83,19061.2,19022.7,19032.6
19032.6,19074.4,19022.36,19065.24
19065.86,19102.69,19058.26,19099.51
19100.5,19131.39,19078.11,19110.37
19109.49,19125.42,19085,19091.65
19091.65,19095,19043.52,19051.77
19051.19,19082.4,19040,19067.61
19066.61,19069.16,19025,19047.46
19046.74,19054.93,19038.21,19041.3
19041.3,19066.19,19026.47,19043.53
19043.53,19071.96,19031.44,19033.82
19033.82,19056.2,19029.18,19036.68
19036.68,19084.17,18991.69,19062.28
19062.28,19063.87,19025.86,19027.86
19028.68,19041.96,18985.05,19016.26
19017.03,19017.68,18939,18980.39
18981,18999.45,18900,18985.32
18986.65,19030.84,18949.36,19011
19011,19018.52,18956.63,18987.96
18987.96,19008.9,18961.88,19003.17
19003.63,19011.91,18968.17,18991.8
18991.8,19005.57,18940.78,18945.65
18944.99,18948.31,18650,18772.02
18772.02,18899.98,18728.71,18879.27
18879.27,19019.99,18856.4,18953.54
18952.65,19083.14,18895.13,19065.36
19064.5,19129.44,18989.05,18998.49
18998.49,19040.22,18937.5,18976.14
18976.14,19062.2,18947.82,19045.63
19045.64,19174.16,19012.36,19168.25
19168.44,19229,19113.1,19115.86
19115.17,19170.18,19103.04,19127.76
19127.76,19144.45,19089,19134.55
19134.55,19174.52,19110,19150.98
19150.98,19205.39,19120.94,19133.71
19132.85,19154.52,19120.35,19139.66
19140.52,19193.81,19135,19168.68
19168.68,19250,19165.4,19189.22
19189.22,19249.73,19173.29,19199.97
19200.61,19200.63,19157.31,19177.82
19177.82,19179.91,19138.36,19153.57
19153.57,19162.15,19137.68,19153.8
19154.12,19192.91,19153.22,19182.49
19181.78,19190.77,19160,19189.37
19189.37,19193.48,19170.85,19180.93
19181.42,19189.28,19160,19164.37
19164.37,19175.58,19147.64,19164.93
19164.93,19179.61,19155.41,19164.71
19164.39,19183.39,19149.93,19152.12
19152.12,19160.57,19145.3,19155.82
19155.82,19164.54,19154.74,19158.54
19158.54,19163.03,19119.6,19128.58
19128.78,19143.17,19112.72,19137.28
19136.96,19159.55,19126.47,19151.22
19150.36,19160.81,19146.6,19152.41
19152.41,19163.25,19146.4,19148.21
19148.21,19157.54,19137.57,19141.28
19141.28,19151.33,19137.36,19141.13
19140.56,19143.8,19132.71,19137.37
19137.29,19150,19134.23,19144.58
19144.58,19163.99,19143.71,19156.99
19156.99,19177.01,19151.03,19163.58
19163.58,19176.94,19157.89,19162.34
19162.96,19164.35,19151.53,19155.28
19154.67,19160.73,19146.15,19153.15
19153.33,19174.69,19140,19142.66
19142.66,19154,19140.57,19150.42
19150.42,19171.67,19148.81,19167.28
19167.28,19180,19158.78,19166.58
19166.58,19188,19163.08,19178.66
19178.99,19198.5,19155.5,19158.89
19158.89,19204.4,19155,19182.02
19182.03,19257,19181.91,19231.53
19231.53,19233.67,19190.4,19196.56
19196.56,19250.21,19195.83,19221.63
19221.63,19240,19219.03,19236.2
19235.84,19257,19222.86,19224.46
19224.46,19243.64,19208.06,19235.65
19234.8,19248.85,19185.06,19192.67
19191.78,19200,19170,19193.86
19193.86,19208.8,19180,19189.01
19189.45,19193.44,19140.3,19152.02
19152.05,19163.93,19134,19161.5
19161.5,19179.99,19157.32,19170.15
19169.93,19188.92,19163.09,19182.95
19182.61,19188.82,19172.71,19183.83
19183.83,19189.65,19173.79,19176.14
19176.14,19224.99,19175.86,19216.76
19216.01,19224.99,19190.46,19199.32
19199.32,19220,19199.32,19201.97
19201.97,19208.9,19187.4,19193.49
19193.49,19199.92,19183.77,19192.32
19192.97,19207.43,19190,19197.11
19197.11,19208,19192.95,19204.35
19204.29,19219.76,19198.56,19202.32
19202.89,19214.14,19189.74,19195.63
19195.64,19204.35,19172.52,19179.1
19178.39,19180.57,19163.32,19179.22
19179.22,19199.95,19175,19197
19197,19208.53,19191.81,19196.97
19196.98,19202,19186,19189.49
19189.49,19199.14,19184.37,19197.59
19197.55,19218.91,19195.55,19217.23
19216.85,19221.71,19173.51,19185.28
19185.28,19195.32,19180.41,19187.46
19187.46,19189.99,19170,19178.98
19178.98,19188.5,19156.6,19173.33
19173.06,19180.19,19162.59,19177.36
19176.64,19179.2,19148.01,19157.39
19157.92,19165.79,19148.62,19162.37
19162.16,19175,19150,19168.27
19168.27,19186.04,19166.96,19184.09
19184.09,19188.7,19177,19178.11
19177.86,19186.87,19176.77,19184.13
19184.13,19188.08,19170.64,19175.26
19175.26,19177.43,19164.5,19170.01
19170,19172.7,19125.63,19144.55
19145.08,19159.2,19135,19151.78
19151.24,19158.52,19070.11,19126.85
19126.52,19158.84,19105.03,19150.81
19151.54,19180.31,19142,19155.84
19156.02,19180,19148.41,19176.27
19176.27,19210.54,19175,19181.74
19181.11,19194.87,19173.61,19187.66
19187.17,19213.14,19178.31,19183.28
19183.28,19197,19181.5,19190.14
19190.14,19203.98,19169.18,19170
19170.01,19193.16,19170.01,19178.34
19178.69,19220,19171,19200.65
19200.65,19500,19199.87,19476.02
19474.75,19553.96,19399.65,19483.97
19483.97,19508.94,19419.24,19437.83
19438.41,19502.76,19436.73,19495.94
19496.85,19522.11,19468.97,19499.83
19500.38,19522.95,19451.89,19464.93
19464.93,19521.28,19441.96,19496.63
19496.03,19599,19452.23,19484.6
19484.59,19551.22,19445.68,19538.12
19538.12,19650,19538.11,19618.88
19618.88,19695,19577.59,19592.96
19592.96,19608.77,19517.93,19531.07
19531.08,19589.6,19527.9,19570.4
19570.4,19601.15,19535.49,19578.01
19577.1,19591.48,19491.84,19518.82
19518.14,19527.72,19380,19443.54
19443.54,19472.09,19366,19412.47
19411.49,19449.98,19390.88,19446.21
19444.43,19477.45,19410.36,19414.68
19414.97,19435.52,19342.33,19377.3
19376.42,19398.76,19368.54,19391.97
19391.97,19392.41,19260,19309.54
19309.54,19339.99,19292.42,19336.06
19336.06,19340.83,19298.46,19335.02
19334.99,19355.7,19292.65,19336.43
19335.76,19366,19319.11,19361.98
19361.98,19364.84,19283.25,19295.21
19293.5,19341.46,19250.59,19288.91
19288.91,19329.38,19265,19322.4
19322.4,19338.46,19292.3,19315.99
19315.96,19344.51,19307.09,19340.28
19340.28,19340.84,19312,19336.52
19337.16,19405.43,19326.52,19382.51
19381.48,19437.59,19365.45,19432.54
19431.48,19444.44,19366.49,19403.21
19402.1,19409,19362.13,19386.11
19385.99,19444.44,19377.05,19423.63
19422.9,19450.9,19366,19376.14
19375.63,19382.77,19317.86,19373.05
19373.62,19380,19330.66,19343.77
19343.77,19400.82,19294.33,19352.4
19352.4,19356.56,19157,19228.64
19228.64,19286.76,19191.15,19276.76
19277.53,19292.57,19245.14,19269.02
19270.28,19312.51,19255,19301.96
19301.96,19318.64,19265.31,19288.99
19289.93,19296.47,19253.94,19272.81
19272.81,19278.54,19223,19234.99
19235.72,19299.9,19232.85,19285.52
19284.65,19344.11,19281.85,19324.38
19323.35,19349.55,19302.43,19334.65
19334.65,19425.05,19330,19369.22
19369.22,19378.93,19330.72,19343.23
19343.95,19347.49,19318.02,19337.76
19337.76,19381.47,19301.11,19378.53
19378.53,19419.15,19329.66,19342.94
19343.69,19373.96,19337.11,19366.42
19366.42,19373.95,19303.2,19324.61
19323.79,19366.73,19321.91,19361.13
19360.39,19365.32,19324.32,19344.99
19344.99,19362.65,19320.73,19329.72
19330.6,19339.6,19276.35,19315.58
19315.58,19337.3,19295.05,19308.75
19309.53,19317.38,19250,19266.05
19266.05,19306.84,19251.49,19297.63
19298.15,19305.6,19276.38,19291.67
19291.67,19316.67,19285.68,19311.9
19311.1,19365.32,19305.39,19357.27
19357.53,19362.24,19336.78,19342.02
19342.41,19377.1,19331.82,19334.2
19334.2,19342.41,19330.06,19341.96
19341.96,19345.27,19290.36,19310.32
19309.52,19340.29,19307.76,19336.61
19336.61,19357.02,19331.96,19353.79
19353.78,19366.31,19321.8,19329.98
19329.98,19340,19272.85,19285.78
19285.78,19321,19282.81,19306.75
19306.34,19322.42,19271,19289.16
19289.7,19319.99,19288.78,19296.98
19296.41,19297.32,19261,19278.33
19277.88,19291.6,19255.04,19265.57
19265.57,19279.99,19237,19278.21
19278.37,19298.67,19271.67,19296.5
19296.5,19310,19277.54,19307.08
19307.68,19327.16,19293.55,19302.13
19301.39,19314.84,19275.01,19287.99
19287.99,19344.62,19260.82,19328.3
19328.3,19417.63,19326.9,19377.72
19377.72,19526.17,19373.79,19478.39
19478.39,19522.54,19445,19507.51
19508.5,19544.44,19456.01,19490.06
19490.04,19680,19484.54,19622.55
19622.55,19811,19612.83,19748.48
19748.48,19840.7,19718,19787.75
19787.75,19823,19728.28,19813.64
19813.64,20192.97,19810.51,19999.18
19997.96,20156.81,19974.3,20118.55
20118.55,20353.76,20078.23,20330.97
20330.97,20412.8,20205.35,20273.8
20273.8,20390.99,20270.61,20344.46
20345.39,20415.87,20205.04,20273.14
20276.26,20296.92,20027.75,20072.13
20072.13,20190.2,20007,20188.99
20188.99,20204.56,20100,20129.43
20129.43,20270,20103.35,20232.3
20231,20235.41,20064.29,20068.22
20066.94,20085.61,19981.12,20063.3
20063.3,20135.35,20039.29,20094.75
20094.75,20117.86,20056.38,20080.07
20079.02,20154.8,20050.41,20113.8
20113.79,20175.99,20085.46,20167.02
20165.8,20197.2,20083.59,20118.8
20118.78,20293.78,20115.62,20230.32
20230.32,20260.85,20172.59,20198.04
20198.03,20242,20176.59,20210.63
20211.94,20308,20181.99,20284.59
20283.09,20308,20243.03,20251.17
20250.55,20264.61,20211.86,20238.21
20237.67,20276.77,20178.16,20203.42
20204.08,20233.4,20129.24,20160.52
20160.52,20199.98,20150,20187.92
20187.92,20249,20171.16,20173.06
20173.06,20235.96,20168.57,20217.19
20217.19,20342.61,20199.6,20339.78
20339.78,20382.56,20278.54,20344.76
20344.05,20404.46,20281.79,20318.72
20318.72,20783.27,20307.42,20671.04
20671.04,20719.2,20542.51,20606.48
20606.48,20673.97,20590.4,20593.69
20594.85,20647.98,20537.8,20636.04
20637.73,20685.84,20618.78,20668.12
20668.12,20749.68,20632.15,20657.99
20657.99,20664.21,20570,20607.81
20606.86,20622,20455.8,20530.22
20530.22,20561.58,20508.74,20548.59
20549.73,20579.24,20415.1,20457.24
20457.24,20617.49,20338.75,20552.69
20552.69,20966,20551.74,20822.78
20823.89,21020,20734.06,20833.48
20833.48,20908.37,20831.16,20875.89
20874.39,20936.74,20785.37,20846.66
20846.66,20997.13,20808.9,20830.06
20828.48,20879.4,20712.36,20762.32
20762.32,20799.99,20683.57,20725.11
20725.11,20834.09,20669.25,20823.72
20822.6,20869.18,20755.07,20759.62
20759.91,20815.91,20657.23,20696.83
20696.83,20742.19,20639.98,20735.46
20735.46,20789.34,20718.01,20763.54
20764.52,20852.94,20696.6,20711.76
20711.76,20775.89,20694.28,20743.92
20745.13,20757.7,20701.14,20740.39
20741.61,20761.99,20715.29,20739.38
20739.38,20869.52,20700,20860.08
20860.08,20905.05,20759.08,20817.07
20816.75,20907,20800,20828.09
20828.09,20828.2,20737.19,20771.59
20771.61,20847.9,20745,20760.26
20761.15,20762.81,20716.17,20754.53
20754.99,20802.87,20714.7,20721.97
20723.08,20755.93,20700.62,20725.62
20724.54,20796.51,20714.07,20768.65
20769.28,20794.96,20681.33,20685.06
20685.06,20755.38,20581.49,20678.49
20679.22,20773.66,20664.22,20755.33
20755.9,20797.86,20735.28,20790.56
20791.69,20870,20767.47,20801.1
20800.18,20848.94,20786.43,20822.93
20822.93,20872.21,20798.54,20804
20803.58,20836,20783.02,20808.4
20808.4,20808.88,20704,20719.26
20718.04,20768.92,20689.16,20720.94
20720.47,20738.57,20680.72,20710.02
20711.12,20740.76,20687.07,20728.35
20728.35,20750.9,20683.05,20709
20709,20709.75,20587.54,20641
20641.14,20651.01,20521,20611.29
20610.5,20622.37,20555.07,20597.96
20597.12,20604.59,20451.71,20549.58
20547.55,20633,20530.06,20609.68
20609.75,20632.65,20540,20622.84
20622.11,20630,20564.52,20592.31
20592.31,20780,20500,20723.78
20723.78,20742.58,20673.44,20689.4
20689.4,20730.57,20430,20524.54
20524.54,20730,20496.6,20681.59
20681,20699.99,20541.18,20567.12
20567.12,20634.79,20561.22,20617.04
20617.96,20665.8,20540.76,20563.09
20564.08,20600.45,20497.63,20503.31
20503.31,20585.14,20497.62,20571.6
20570.51,20636.95,20547.51,20600.52
20599.64,20647.49,20580,20583.69
20583.69,20600,20550,20576.52
20576.52,20591.48,20562.2,20583.6
20583.6,20678.25,20581.09,20649.37
20650.78,20679.51,20611.14,20629.59
20629.59,20637.9,20220,20303.8
20302.51,20474.99,20268.2,20395.8
20395.8,20408.67,20317.94,20349.22
20349.21,20413.14,20345,20407.45
20408.33,20426.03,20346.27,20366.25
20365.48,20370.59,20200,20269.57
20270.89,20299.63,20201.75,20284.78
20284.31,20305.79,20247.84,20295.11
20295.11,20313.21,20160,20274.37
20274.38,20337.8,20273.1,20284.81
20283.34,20292.27,20227.89,20257.79
20257.79,20326.99,20241.57,20321.95
20322.92,20323.32,20206.64,20280.39
20281.35,20281.35,20183,20223.47
20223.47,20274.99,20207.2,20266.84
20266.84,20296.74,20254.92,20292.81
20292.77,20308,20277.63,20285.8
20286.13,20295.15,20244.15,20251.95
20251.95,20268.15,20218.78,20255.48
20256.23,20292.33,20232.47,20287.01
20287.01,20312.32,20258.36,20282.75
20282.75,20298.14,20254,20259.74
20260.02,20269.98,20190,20197.8
20197.8,20205.98,20060,20080.01
20080.01,20141.27,20026,20107.46
20107.46,20211,20093.63,20182.85
20183.15,20233.33,20152.96,20217.33
20216.36,20230,20176,20203.48
20203.48,20248.64,20158.45,20218.34
20218.34,20240.81,20133.28,20177.01
20177.01,20203.93,20116.55,20197.26
20197.26,20211.31,20160.01,20173.74
20174,20186.73,20123.65,20127.94
20127.93,20292.85,20000.09,20209.78
20209.96,20386,20185.06,20348.25
20346.93,20588.88,20341.01,20470.6
20471.97,20534.58,20329.71,20489.5
20490.9,20565.02,20467.04,20497.66
20498.94,20539.78,20441.22,20448
20446.49,20500,20411.03,20484.59
20483.96,20705.51,20450.5,20642.03
20642.03,20750,20642.03,20702.73
20703.85,20735.85,20670.41,20686.04
20686.04,20703,20627.35,20629.63
20629.63,20667,20594.14,20648.79
20649.98,20657.06,20582.05,20628.83
20629.97,20634.49,20542,20570.04
20570.04,20619.91,20560.16,20609.21
20609.21,20685.8,20603.56,20679.99
20679.2,20735.86,20620.09,20629.96
20630.7,20664.99,20621.84,20623.96
20623.97,20629.99,20566,20596.44
20595.67,20631.33,20579.06,20607.85
20608.8,20638.07,20575.77,20630.03
20630.94,20637.39,20597.78,20615.74
20615.74,20617.72,20576.22,20591.84
20591.84,20603.25,20557.1,20589.79
20590.46,20627.32,20554.01,20621.49
20620.73,20642.24,20606.93,20630.1
20630.1,20631.88,20605.66,20628.57
20628.31,20720,20624.54,20707.71
20707.71,20782.01,20674.52,20736.78
20736.16,20823.81,20666.2,20760.98
20760.98,20770.7,20733.32,20754.27
20754.27,20771.88,20665.01,20676.73
20676.73,20687.64,20660,20678.91
20679.6,20752,20650.96,20723.36
20722.58,20723.81,20620.81,20655.56
20655.56,20687.65,20647.89,20684.67
20683.85,20715.3,20681.98,20685.97
20686.82,20745.3,20664.61,20741.42
20741.42,20777,20711.39,20772.27
20772.27,20958.3,20721.31,20925.56
20925.56,20985.25,20847.8,20922.87
20923.45,20942.87,20875.36,20897.49
20898.24,20970.9,20893.23,20955.25
20955.25,21085,20837.3,20858.79
20858.79,20888.81,20725,20773.86
20773.86,20805.67,20715.08,20748.27
20747.72,20751.31,20650.21,20698.89
20698.06,20776,20676.54,20740
20739.76,20776.8,20713.09,20769.57
20769.57,20785.93,20690.24,20745.31
20745.31,20780,20690.94,20779.75
20779.75,20939.68,20754.28,20830.89
20830.87,20842.67,20778.62,20806.78
20807.48,20919.66,20794,20906.21
20905.38,20947,20830,20923.33
20922.25,20970,20854.44,20874.6
20874.6,20938.18,20850,20862.06
20862.06,20900,20840.8,20867.29
20867.29,20982.86,20777,20808.78
20809.7,20873.57,20757.26,20831
20830.28,20864.67,20781.31,20852.82
20853.7,20861.21,20813.35,20846.55
20846.55,20848.13,20791.41,20836.96
20836.96,20873.4,20821.32,20848.83
20848.08,20877.55,20831.64,20850.71
20850.71,20899.99,20848.5,20875.69
20876.48,20893.99,20840.01,20846.18
20845.62,20865,20737,20768.39
20767.66,20789.84,20704.12,20757.79
20757.79,20786.43,20728.71,20772.2
20772.17,20817.95,20767.6,20809.67
20809.68,20841.11,20737.46,20741.16
20741.16,20742.68,20701.15,20710.57
20710.57,20760.06,20701.32,20748.6
20748.6,20782.14,20733.56,20778.35
20778.35,20797.8,20743.25,20751.38
20751.37,20796.42,20743.25,20752.51
20753.4,20804.2,20750.86,20800.76
20800.76,20802.2,20758.8,20775.5
20775.5,20788.62,20743.45,20773.03
20773.03,20782.04,20741.32,20745.67
20745.52,20808.04,20742.37,20775.16
20774.51,20807.85,20760.33,20805.06
20803.86,20885,20790.03,20833.22
20834.14,20910,20824.44,20890.93
20891.52,20931.21,20854.74,20870.08
20871.18,20871.63,20821.41,20850.85
20850.84,20887.34,20759.03,20759.68
20759.68,20790.9,20717.08,20784.05
20783.18,20823.04,20757.3,20782.41
20782.41,20787.67,20635,20694.58
20693.32,20719,20652.02,20690.4
20689.31,20709.99,20632.73,20685.62
20686.76,20726.27,20682.25,20687.06
20687.06,20788.83,20661.71,20769.84
20770.81,20781.5,20685.01,20712.12
20713.21,20749.15,20673.07,20726.05
20725.23,20734.36,20669.81,20678.41
20678.41,20721.15,20589.18,20646.61
20646.61,20731.54,20622.61,20706.94
20706.94,20742.03,20696.22,20738.44
20738.44,20745,20669,20701.12
20700.46,20714.07,20635.84,20676.7
20676.72,20700.91,20613.79,20657.16
20658.16,20682.27,20550,20599.62
20598.46,20627.84,20561.07,20613.58
20613.58,20669,20608.89,20657.96
20657.96,20669.93,20638.9,20654.16
20654.16,20700,20648.82,20677.48
20677.48,20690.15,20648.86,20673.82
20673.82,20696.52,20633.6,20647.49
20647.77,20739,20646.6,20727.42
20727.42,20730,20677.69,20681.73
20681.17,20707.22,20678.81,20703.19
20703.19,20704.4,20665.02,20688.82
20688.83,20695.79,20517.79,20531
20530.99,20592.55,20515,20586.67
20587.75,20615.83,20550.02,20605.34
20604.36,20638.69,20593.91,20627.48
20627.48,20675,20599.48,20608.45
20609.22,20612.44,20534,20542.43
20543.04,20572.27,20533.06,20570.72
20571.9,20573.85,20454.55,20522.89
20522.89,20542.71,20427.23,20447.9
20449.18,20490.28,20440.39,20470.93
20471.11,20510.82,20466.08,20473.92
20473.92,20528.36,20462.27,20516.07
20516.07,20545.32,20510.9,20515
20515,20577.23,20508.6,20563.04
20562.72,20593,20549.06,20584.95
20584.5,20589.19,20523.4,20543.51
20542.58,20564.27,20476.25,20479.28
20479.28,20526.38,20455,20516.6
20515.55,20525.93,20460.68,20491.47
20491.91,20548.04,20490.01,20546.65
20547.08,20549,20455,20493.24
20493.24,20499.53,20449.86,20487.76
20486.77,20519.87,20464.18,20509.56
20509.56,20736.54,20508.54,20714.01
20714.89,20845.92,20686.5,20768.87
20770.51,20788.32,20702.92,20750.56
20750.56,20822,20743.97,20748.03
20748.03,20772.02,20714.55,20730.54
20731.53,20743.27,20645.79,20709.99
